qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,driverRef,forename,surname,year,round,circuitId,name
5002,861,811,3,19,13,1:38.437,1:37.841,\N,bruno_senna,Bruno,Senna,2012,2,2,Malaysian Grand Prix
5003,861,814,10,11,14,1:38.325,1:37.877,\N,resta,Paul,di Resta,2012,2,2,Malaysian Grand Prix
5004,861,817,5,16,15,1:38.419,1:37.883,\N,ricciardo,Daniel,Ricciardo,2012,2,2,Malaysian Grand Prix
5005,861,807,10,12,16,1:38.303,1:37.890,\N,hulkenberg,Nico,Hülkenberg,2012,2,2,Malaysian Grand Prix
5006,861,155,15,14,17,1:38.372,1:38.069,\N,kobayashi,Kamui,Kobayashi,2012,2,2,Malaysian Grand Prix
5007,861,818,5,17,18,1:39.077,\N,\N,vergne,Jean-Éric,Vergne,2012,2,2,Malaysian Grand Prix
5008,861,5,207,20,19,1:39.306,\N,\N,kovalainen,Heikki,Kovalainen,2012,2,2,Malaysian Grand Prix
5009,861,808,207,21,20,1:39.567,\N,\N,petrov,Vitaly,Petrov,2012,2,2,Malaysian Grand Prix
5010,861,10,206,24,21,1:40.903,\N,\N,glock,Timo,Glock,2012,2,2,Malaysian Grand Prix
5011,861,819,206,25,22,1:41.250,\N,\N,pic,Charles,Pic,2012,2,2,Malaysian Grand Prix
5012,861,37,164,22,23,1:42.914,\N,\N,rosa,Pedro,de la Rosa,2012,2,2,Malaysian Grand Prix
5013,861,39,164,23,24,1:43.655,\N,\N,karthikeyan,Narain,Karthikeyan,2012,2,2,Malaysian Grand Prix
5014,862,3,131,8,1,1:36.875,1:35.725,1:35.121,rosberg,Nico,Rosberg,2012,3,17,Chinese Grand Prix
5015,862,1,1,4,2,1:36.763,1:35.902,1:35.626,hamilton,Lewis,Hamilton,2012,3,17,Chinese Grand Prix
5016,862,30,131,7,3,1:36.797,1:35.794,1:35.691,michael_schumacher,Michael,Schumacher,2012,3,17,Chinese Grand Prix
5017,862,155,15,14,4,1:36.863,1:35.853,1:35.784,kobayashi,Kamui,Kobayashi,2012,3,17,Chinese Grand Prix
5018,862,8,208,9,5,1:36.850,1:35.921,1:35.898,raikkonen,Kimi,Räikkönen,2012,3,17,Chinese Grand Prix
5019,862,18,1,3,6,1:36.746,1:35.942,1:36.191,button,Jenson,Button,2012,3,17,Chinese Grand Prix
5020,862,17,9,2,7,1:36.682,1:35.700,1:36.290,webber,Mark,Webber,2012,3,17,Chinese Grand Prix
5021,862,815,15,15,8,1:36.198,1:35.831,1:36.524,perez,Sergio,Pérez,2012,3,17,Chinese Grand Prix
5022,862,4,6,5,9,1:36.292,1:35.982,1:36.622,alonso,Fernando,Alonso,2012,3,17,Chinese Grand Prix
5023,862,154,208,10,10,1:36.343,1:35.903,\N,grosjean,Romain,Grosjean,2012,3,17,Chinese Grand Prix
5024,862,20,9,1,11,1:36.911,1:36.031,\N,vettel,Sebastian,Vettel,2012,3,17,Chinese Grand Prix
5025,862,13,6,6,12,1:36.556,1:36.255,\N,massa,Felipe,Massa,2012,3,17,Chinese Grand Prix
5026,862,813,3,18,13,1:36.528,1:36.283,\N,maldonado,Pastor,Maldonado,2012,3,17,Chinese Grand Prix
5027,862,811,3,19,14,1:36.674,1:36.289,\N,bruno_senna,Bruno,Senna,2012,3,17,Chinese Grand Prix
5028,862,814,10,11,15,1:36.639,1:36.317,\N,resta,Paul,di Resta,2012,3,17,Chinese Grand Prix
5029,862,807,10,12,16,1:36.921,1:36.745,\N,hulkenberg,Nico,Hülkenberg,2012,3,17,Chinese Grand Prix
5030,862,817,5,16,17,1:36.933,1:36.956,\N,ricciardo,Daniel,Ricciardo,2012,3,17,Chinese Grand Prix
5031,862,818,5,17,18,1:37.714,\N,\N,vergne,Jean-Éric,Vergne,2012,3,17,Chinese Grand Prix
5032,862,5,207,20,19,1:38.463,\N,\N,kovalainen,Heikki,Kovalainen,2012,3,17,Chinese Grand Prix
5033,862,808,207,21,20,1:38.677,\N,\N,petrov,Vitaly,Petrov,2012,3,17,Chinese Grand Prix
5034,862,10,206,24,21,1:39.282,\N,\N,glock,Timo,Glock,2012,3,17,Chinese Grand Prix
5035,862,819,206,25,22,1:39.717,\N,\N,pic,Charles,Pic,2012,3,17,Chinese Grand Prix
5036,862,37,164,22,23,1:40.411,\N,\N,rosa,Pedro,de la Rosa,2012,3,17,Chinese Grand Prix
5037,862,39,164,23,24,1:41.000,\N,\N,karthikeyan,Narain,Karthikeyan,2012,3,17,Chinese Grand Prix
5038,863,20,9,1,1,1:34.308,1:33.527,1:32.422,vettel,Sebastian,Vettel,2012,4,3,Bahrain Grand Prix
5039,863,1,1,4,2,1:34.813,1:33.209,1:32.520,hamilton,Lewis,Hamilton,2012,4,3,Bahrain Grand Prix
5040,863,17,9,2,3,1:34.015,1:33.311,1:32.637,webber,Mark,Webber,2012,4,3,Bahrain Grand Prix
5041,863,18,1,3,4,1:34.792,1:33.416,1:32.711,button,Jenson,Button,2012,4,3,Bahrain Grand Prix
5042,863,3,131,8,5,1:34.588,1:33.219,1:32.821,rosberg,Nico,Rosberg,2012,4,3,Bahrain Grand Prix
5043,863,817,5,16,6,1:33.988,1:33.556,1:32.912,ricciardo,Daniel,Ricciardo,2012,4,3,Bahrain Grand Prix
5044,863,154,208,10,7,1:34.041,1:33.246,1:33.008,grosjean,Romain,Grosjean,2012,4,3,Bahrain Grand Prix
5045,863,815,15,15,8,1:33.814,1:33.660,1:33.394,perez,Sergio,Pérez,2012,4,3,Bahrain Grand Prix
5046,863,4,6,5,9,1:34.760,1:33.403,\N,alonso,Fernando,Alonso,2012,4,3,Bahrain Grand Prix
5047,863,814,10,11,10,1:36.624,1:33.510,\N,resta,Paul,di Resta,2012,4,3,Bahrain Grand Prix
5048,863,8,208,9,11,1:34.552,1:33.789,\N,raikkonen,Kimi,Räikkönen,2012,4,3,Bahrain Grand Prix
5049,863,155,15,14,12,1:34.131,1:33.806,\N,kobayashi,Kamui,Kobayashi,2012,4,3,Bahrain Grand Prix
5050,863,807,10,12,13,1:34.601,1:33.807,\N,hulkenberg,Nico,Hülkenberg,2012,4,3,Bahrain Grand Prix
5051,863,13,6,6,14,1:34.372,1:33.912,\N,massa,Felipe,Massa,2012,4,3,Bahrain Grand Prix
5052,863,811,3,19,15,1:34.466,1:34.017,\N,bruno_senna,Bruno,Senna,2012,4,3,Bahrain Grand Prix
5053,863,5,207,20,16,1:34.852,1:36.132,\N,kovalainen,Heikki,Kovalainen,2012,4,3,Bahrain Grand Prix
5054,863,813,3,18,17,1:34.639,\N,\N,maldonado,Pastor,Maldonado,2012,4,3,Bahrain Grand Prix
5055,863,30,131,7,18,1:34.865,\N,\N,michael_schumacher,Michael,Schumacher,2012,4,3,Bahrain Grand Prix
5056,863,818,5,17,19,1:35.014,\N,\N,vergne,Jean-Éric,Vergne,2012,4,3,Bahrain Grand Prix
5057,863,808,207,21,20,1:35.823,\N,\N,petrov,Vitaly,Petrov,2012,4,3,Bahrain Grand Prix
5058,863,819,206,25,21,1:37.683,\N,\N,pic,Charles,Pic,2012,4,3,Bahrain Grand Prix
5059,863,37,164,22,22,1:37.883,\N,\N,rosa,Pedro,de la Rosa,2012,4,3,Bahrain Grand Prix
5060,863,10,206,24,23,1:37.905,\N,\N,glock,Timo,Glock,2012,4,3,Bahrain Grand Prix
5061,863,39,164,23,24,1:38.314,\N,\N,karthikeyan,Narain,Karthikeyan,2012,4,3,Bahrain Grand Prix
5062,864,1,1,4,1,1:22.583,1:22.465,1:21.707,hamilton,Lewis,Hamilton,2012,5,4,Spanish Grand Prix
5063,864,813,3,18,2,1:23.380,1:22.105,1:22.285,maldonado,Pastor,Maldonado,2012,5,4,Spanish Grand Prix
5064,864,4,6,5,3,1:23.276,1:22.862,1:22.302,alonso,Fernando,Alonso,2012,5,4,Spanish Grand Prix
5065,864,154,208,10,4,1:23.248,1:22.667,1:22.424,grosjean,Romain,Grosjean,2012,5,4,Spanish Grand Prix
5066,864,8,208,9,5,1:23.406,1:22.856,1:22.487,raikkonen,Kimi,Räikkönen,2012,5,4,Spanish Grand Prix
5067,864,815,15,15,6,1:24.261,1:22.773,1:22.533,perez,Sergio,Pérez,2012,5,4,Spanish Grand Prix
5068,864,3,131,8,7,1:23.370,1:22.882,1:23.005,rosberg,Nico,Rosberg,2012,5,4,Spanish Grand Prix
5069,864,20,9,1,8,1:23.850,1:22.884,\N,vettel,Sebastian,Vettel,2012,5,4,Spanish Grand Prix
5070,864,30,131,7,9,1:23.757,1:22.904,\N,michael_schumacher,Michael,Schumacher,2012,5,4,Spanish Grand Prix
5071,864,155,15,14,10,1:23.386,1:22.897,\N,kobayashi,Kamui,Kobayashi,2012,5,4,Spanish Grand Prix
5072,864,18,1,3,11,1:23.510,1:22.944,\N,button,Jenson,Button,2012,5,4,Spanish Grand Prix
5073,864,17,9,2,12,1:23.592,1:22.977,\N,webber,Mark,Webber,2012,5,4,Spanish Grand Prix
5074,864,814,10,11,13,1:23.852,1:23.125,\N,resta,Paul,di Resta,2012,5,4,Spanish Grand Prix
5075,864,807,10,12,14,1:23.720,1:23.177,\N,hulkenberg,Nico,Hülkenberg,2012,5,4,Spanish Grand Prix
5076,864,818,5,17,15,1:24.362,1:23.265,\N,vergne,Jean-Éric,Vergne,2012,5,4,Spanish Grand Prix
5077,864,817,5,16,16,1:23.906,1:23.442,\N,ricciardo,Daniel,Ricciardo,2012,5,4,Spanish Grand Prix
5078,864,13,6,6,17,1:23.886,1:23.444,\N,massa,Felipe,Massa,2012,5,4,Spanish Grand Prix
5079,864,811,3,19,18,1:24.981,\N,\N,bruno_senna,Bruno,Senna,2012,5,4,Spanish Grand Prix
5080,864,808,207,21,19,1:25.277,\N,\N,petrov,Vitaly,Petrov,2012,5,4,Spanish Grand Prix
5081,864,5,207,20,20,1:25.507,\N,\N,kovalainen,Heikki,Kovalainen,2012,5,4,Spanish Grand Prix
5082,864,819,206,25,21,1:26.582,\N,\N,pic,Charles,Pic,2012,5,4,Spanish Grand Prix
5083,864,10,206,24,22,1:27.032,\N,\N,glock,Timo,Glock,2012,5,4,Spanish Grand Prix
5084,864,37,164,22,23,1:27.555,\N,\N,rosa,Pedro,de la Rosa,2012,5,4,Spanish Grand Prix
5085,864,39,164,23,24,1:31.122,\N,\N,karthikeyan,Narain,Karthikeyan,2012,5,4,Spanish Grand Prix
5086,865,30,131,7,1,1:15.873,1:15.062,1:14.301,michael_schumacher,Michael,Schumacher,2012,6,6,Monaco Grand Prix
5087,865,17,9,2,2,1:16.013,1:15.035,1:14.381,webber,Mark,Webber,2012,6,6,Monaco Grand Prix
5088,865,3,131,8,3,1:15.900,1:15.022,1:14.448,rosberg,Nico,Rosberg,2012,6,6,Monaco Grand Prix
5089,865,1,1,4,4,1:16.063,1:15.166,1:14.583,hamilton,Lewis,Hamilton,2012,6,6,Monaco Grand Prix
5090,865,154,208,10,5,1:15.718,1:15.219,1:14.639,grosjean,Romain,Grosjean,2012,6,6,Monaco Grand Prix
5091,865,4,6,5,6,1:16.153,1:15.128,1:14.948,alonso,Fernando,Alonso,2012,6,6,Monaco Grand Prix
5092,865,13,6,6,7,1:15.983,1:14.911,1:15.049,massa,Felipe,Massa,2012,6,6,Monaco Grand Prix
5093,865,8,208,9,8,1:15.889,1:15.322,1:15.199,raikkonen,Kimi,Räikkönen,2012,6,6,Monaco Grand Prix
5094,865,813,3,18,9,1:16.017,1:15.026,1:15.245,maldonado,Pastor,Maldonado,2012,6,6,Monaco Grand Prix
5095,865,20,9,1,10,1:15.757,1:15.234,\N,vettel,Sebastian,Vettel,2012,6,6,Monaco Grand Prix
5096,865,807,10,12,11,1:15.418,1:15.421,\N,hulkenberg,Nico,Hülkenberg,2012,6,6,Monaco Grand Prix
5097,865,155,15,14,12,1:15.648,1:15.508,\N,kobayashi,Kamui,Kobayashi,2012,6,6,Monaco Grand Prix
5098,865,18,1,3,13,1:16.399,1:15.536,\N,button,Jenson,Button,2012,6,6,Monaco Grand Prix
5099,865,811,3,19,14,1:15.923,1:15.709,\N,bruno_senna,Bruno,Senna,2012,6,6,Monaco Grand Prix
5100,865,814,10,11,15,1:16.062,1:15.718,\N,resta,Paul,di Resta,2012,6,6,Monaco Grand Prix
5101,865,817,5,16,16,1:16.360,1:15.878,\N,ricciardo,Daniel,Ricciardo,2012,6,6,Monaco Grand Prix
5102,865,818,5,17,17,1:16.491,1:16.885,\N,vergne,Jean-Éric,Vergne,2012,6,6,Monaco Grand Prix
5103,865,5,207,20,18,1:16.538,\N,\N,kovalainen,Heikki,Kovalainen,2012,6,6,Monaco Grand Prix
5104,865,808,207,21,19,1:17.404,\N,\N,petrov,Vitaly,Petrov,2012,6,6,Monaco Grand Prix
5105,865,10,206,24,20,1:17.947,\N,\N,glock,Timo,Glock,2012,6,6,Monaco Grand Prix
5106,865,37,164,22,21,1:18.096,\N,\N,rosa,Pedro,de la Rosa,2012,6,6,Monaco Grand Prix
5107,865,819,206,25,22,1:18.476,\N,\N,pic,Charles,Pic,2012,6,6,Monaco Grand Prix
5108,865,39,164,23,23,1:19.310,\N,\N,karthikeyan,Narain,Karthikeyan,2012,6,6,Monaco Grand Prix
5109,866,20,9,1,1,1:14.661,1:14.187,1:13.784,vettel,Sebastian,Vettel,2012,7,7,Canadian Grand Prix
5110,866,1,1,4,2,1:14.891,1:14.371,1:14.087,hamilton,Lewis,Hamilton,2012,7,7,Canadian Grand Prix
5111,866,4,6,5,3,1:14.916,1:14.314,1:14.151,alonso,Fernando,Alonso,2012,7,7,Canadian Grand Prix
5112,866,17,9,2,4,1:14.956,1:14.479,1:14.346,webber,Mark,Webber,2012,7,7,Canadian Grand Prix
5113,866,3,131,8,5,1:15.098,1:14.568,1:14.411,rosberg,Nico,Rosberg,2012,7,7,Canadian Grand Prix
5114,866,13,6,6,6,1:15.194,1:14.641,1:14.465,massa,Felipe,Massa,2012,7,7,Canadian Grand Prix
5115,866,154,208,10,7,1:15.163,1:14.627,1:14.645,grosjean,Romain,Grosjean,2012,7,7,Canadian Grand Prix
5116,866,814,10,11,8,1:15.019,1:14.639,1:14.705,resta,Paul,di Resta,2012,7,7,Canadian Grand Prix
5117,866,30,131,7,9,1:14.892,1:14.480,1:14.812,michael_schumacher,Michael,Schumacher,2012,7,7,Canadian Grand Prix
5118,866,18,1,3,10,1:14.799,1:14.680,1:15.182,button,Jenson,Button,2012,7,7,Canadian Grand Prix
5119,866,155,15,14,11,1:15.101,1:14.688,\N,kobayashi,Kamui,Kobayashi,2012,7,7,Canadian Grand Prix
5120,866,8,208,9,12,1:14.995,1:14.734,\N,raikkonen,Kimi,Räikkönen,2012,7,7,Canadian Grand Prix
5121,866,807,10,12,13,1:15.106,1:14.748,\N,hulkenberg,Nico,Hülkenberg,2012,7,7,Canadian Grand Prix
5122,866,817,5,16,14,1:15.552,1:15.078,\N,ricciardo,Daniel,Ricciardo,2012,7,7,Canadian Grand Prix
5123,866,815,15,15,15,1:15.326,1:15.156,\N,perez,Sergio,Pérez,2012,7,7,Canadian Grand Prix
5124,866,811,3,19,16,1:14.995,1:15.170,\N,bruno_senna,Bruno,Senna,2012,7,7,Canadian Grand Prix
5125,866,813,3,18,17,1:14.979,1:15.231,\N,maldonado,Pastor,Maldonado,2012,7,7,Canadian Grand Prix
5126,866,5,207,20,18,1:16.263,\N,\N,kovalainen,Heikki,Kovalainen,2012,7,7,Canadian Grand Prix
5127,866,808,207,21,19,1:16.482,\N,\N,petrov,Vitaly,Petrov,2012,7,7,Canadian Grand Prix
5128,866,818,5,17,20,1:16.602,\N,\N,vergne,Jean-Éric,Vergne,2012,7,7,Canadian Grand Prix
5129,866,37,164,22,21,1:17.492,\N,\N,rosa,Pedro,de la Rosa,2012,7,7,Canadian Grand Prix
5130,866,10,206,24,22,1:17.901,\N,\N,glock,Timo,Glock,2012,7,7,Canadian Grand Prix
5131,866,819,206,25,23,1:18.255,\N,\N,pic,Charles,Pic,2012,7,7,Canadian Grand Prix
5132,866,39,164,23,24,1:18.330,\N,\N,karthikeyan,Narain,Karthikeyan,2012,7,7,Canadian Grand Prix
5133,867,20,9,1,1,1:39.626,1:38.530,1:38.086,vettel,Sebastian,Vettel,2012,8,12,European Grand Prix
5134,867,1,1,4,2,1:39.169,1:38.616,1:38.410,hamilton,Lewis,Hamilton,2012,8,12,European Grand Prix
5135,867,813,3,18,3,1:38.825,1:38.570,1:38.475,maldonado,Pastor,Maldonado,2012,8,12,European Grand Prix
5136,867,154,208,10,4,1:39.530,1:38.489,1:38.505,grosjean,Romain,Grosjean,2012,8,12,European Grand Prix
5137,867,8,208,9,5,1:39.464,1:38.531,1:38.513,raikkonen,Kimi,Räikkönen,2012,8,12,European Grand Prix
5138,867,3,131,8,6,1:39.061,1:38.504,1:38.623,rosberg,Nico,Rosberg,2012,8,12,European Grand Prix
5139,867,155,15,14,7,1:39.651,1:38.703,1:38.741,kobayashi,Kamui,Kobayashi,2012,8,12,European Grand Prix
5140,867,807,10,12,8,1:39.009,1:38.689,1:38.752,hulkenberg,Nico,Hülkenberg,2012,8,12,European Grand Prix
5141,867,18,1,3,9,1:39.622,1:38.563,1:38.801,button,Jenson,Button,2012,8,12,European Grand Prix
5142,867,814,10,11,10,1:38.858,1:38.519,1:38.992,resta,Paul,di Resta,2012,8,12,European Grand Prix
5143,867,4,6,5,11,1:39.409,1:38.707,\N,alonso,Fernando,Alonso,2012,8,12,European Grand Prix
5144,867,30,131,7,12,1:39.447,1:38.770,\N,michael_schumacher,Michael,Schumacher,2012,8,12,European Grand Prix
5145,867,13,6,6,13,1:39.388,1:38.780,\N,massa,Felipe,Massa,2012,8,12,European Grand Prix
5146,867,811,3,19,14,1:39.449,1:39.207,\N,bruno_senna,Bruno,Senna,2012,8,12,European Grand Prix
5147,867,815,15,15,15,1:39.353,1:39.358,\N,perez,Sergio,Pérez,2012,8,12,European Grand Prix
5148,867,5,207,20,16,1:40.087,1:40.295,\N,kovalainen,Heikki,Kovalainen,2012,8,12,European Grand Prix
5149,867,817,5,16,17,1:39.924,1:40.358,\N,ricciardo,Daniel,Ricciardo,2012,8,12,European Grand Prix
5150,867,818,5,17,18,1:40.203,\N,\N,vergne,Jean-Éric,Vergne,2012,8,12,European Grand Prix
5151,867,17,9,2,19,1:40.395,\N,\N,webber,Mark,Webber,2012,8,12,European Grand Prix
5152,867,808,207,21,20,1:40.457,\N,\N,petrov,Vitaly,Petrov,2012,8,12,European Grand Prix
5153,867,37,164,22,21,1:42.171,\N,\N,rosa,Pedro,de la Rosa,2012,8,12,European Grand Prix
5154,867,39,164,23,22,1:42.527,\N,\N,karthikeyan,Narain,Karthikeyan,2012,8,12,European Grand Prix
5155,867,819,206,25,23,1:42.675,\N,\N,pic,Charles,Pic,2012,8,12,European Grand Prix
5156,868,4,6,5,1,1:46.515,1:56.921,1:51.746,alonso,Fernando,Alonso,2012,9,9,British Grand Prix
5157,868,17,9,2,2,1:47.276,1:55.898,1:51.793,webber,Mark,Webber,2012,9,9,British Grand Prix
5158,868,30,131,7,3,1:46.571,1:55.799,1:52.020,michael_schumacher,Michael,Schumacher,2012,9,9,British Grand Prix
5159,868,20,9,1,4,1:46.279,1:56.931,1:52.199,vettel,Sebastian,Vettel,2012,9,9,British Grand Prix
5160,868,13,6,6,5,1:47.401,1:56.388,1:53.065,massa,Felipe,Massa,2012,9,9,British Grand Prix
5161,868,8,208,9,6,1:47.309,1:56.469,1:53.290,raikkonen,Kimi,Räikkönen,2012,9,9,British Grand Prix
5162,868,813,3,18,7,1:46.449,1:56.802,1:53.539,maldonado,Pastor,Maldonado,2012,9,9,British Grand Prix
5163,868,1,1,4,8,1:47.433,1:54.897,1:53.543,hamilton,Lewis,Hamilton,2012,9,9,British Grand Prix
5164,868,807,10,12,9,1:46.334,1:55.556,1:54.382,hulkenberg,Nico,Hülkenberg,2012,9,9,British Grand Prix
5165,868,154,208,10,10,1:47.043,1:56.388,\N,grosjean,Romain,Grosjean,2012,9,9,British Grand Prix
5166,868,814,10,11,11,1:47.582,1:57.009,\N,resta,Paul,di Resta,2012,9,9,British Grand Prix
5167,868,155,15,14,12,1:46.649,1:57.071,\N,kobayashi,Kamui,Kobayashi,2012,9,9,British Grand Prix
5168,868,3,131,8,13,1:47.724,1:57.108,\N,rosberg,Nico,Rosberg,2012,9,9,British Grand Prix
5169,868,817,5,16,14,1:47.266,1:57.132,\N,ricciardo,Daniel,Ricciardo,2012,9,9,British Grand Prix
5170,868,811,3,19,15,1:47.105,1:57.426,\N,bruno_senna,Bruno,Senna,2012,9,9,British Grand Prix
5171,868,818,5,17,16,1:47.705,1:57.719,\N,vergne,Jean-Éric,Vergne,2012,9,9,British Grand Prix
5172,868,815,15,15,17,1:46.494,1:57.895,\N,perez,Sergio,Pérez,2012,9,9,British Grand Prix
5173,868,18,1,3,18,1:48.044,\N,\N,button,Jenson,Button,2012,9,9,British Grand Prix
5174,868,808,207,21,19,1:49.027,\N,\N,petrov,Vitaly,Petrov,2012,9,9,British Grand Prix
5175,868,5,207,20,20,1:49.477,\N,\N,kovalainen,Heikki,Kovalainen,2012,9,9,British Grand Prix
5176,868,10,206,24,21,1:51.618,\N,\N,glock,Timo,Glock,2012,9,9,British Grand Prix
5177,868,37,164,22,22,1:52.742,\N,\N,rosa,Pedro,de la Rosa,2012,9,9,British Grand Prix
5178,868,39,164,23,23,1:53.040,\N,\N,karthikeyan,Narain,Karthikeyan,2012,9,9,British Grand Prix
5179,868,819,206,25,24,1:54.143,\N,\N,pic,Charles,Pic,2012,9,9,British Grand Prix
5180,869,4,6,5,1,1:16.073,1:38.521,1:40.621,alonso,Fernando,Alonso,2012,10,10,German Grand Prix
5181,869,20,9,1,2,1:16.393,1:38.309,1:41.026,vettel,Sebastian,Vettel,2012,10,10,German Grand Prix
5182,869,17,9,2,3,1:16.500,1:39.382,1:41.496,webber,Mark,Webber,2012,10,10,German Grand Prix
5183,869,30,131,7,4,1:16.686,1:38.010,1:42.459,michael_schumacher,Michael,Schumacher,2012,10,10,German Grand Prix
5184,869,807,10,12,5,1:16.271,1:39.467,1:43.501,hulkenberg,Nico,Hülkenberg,2012,10,10,German Grand Prix
5185,869,813,3,18,6,1:16.181,1:38.731,1:43.950,maldonado,Pastor,Maldonado,2012,10,10,German Grand Prix
5186,869,18,1,3,7,1:16.507,1:38.659,1:44.113,button,Jenson,Button,2012,10,10,German Grand Prix
5187,869,1,1,4,8,1:16.221,1:37.365,1:44.186,hamilton,Lewis,Hamilton,2012,10,10,German Grand Prix
5188,869,814,10,11,9,1:16.352,1:39.703,1:44.889,resta,Paul,di Resta,2012,10,10,German Grand Prix
5189,869,8,208,9,10,1:15.693,1:39.729,1:45.811,raikkonen,Kimi,Räikkönen,2012,10,10,German Grand Prix
5190,869,817,5,16,11,1:16.516,1:39.789,\N,ricciardo,Daniel,Ricciardo,2012,10,10,German Grand Prix
5191,869,815,15,15,12,1:15.726,1:39.933,\N,perez,Sergio,Pérez,2012,10,10,German Grand Prix
5192,869,155,15,14,13,1:16.481,1:39.985,\N,kobayashi,Kamui,Kobayashi,2012,10,10,German Grand Prix
5193,869,13,6,6,14,1:16.265,1:40.212,\N,massa,Felipe,Massa,2012,10,10,German Grand Prix
5194,869,154,208,10,15,1:16.685,1:40.574,\N,grosjean,Romain,Grosjean,2012,10,10,German Grand Prix
5195,869,811,3,19,16,1:16.426,1:40.752,\N,bruno_senna,Bruno,Senna,2012,10,10,German Grand Prix
5196,869,3,131,8,17,1:15.988,1:41.551,\N,rosberg,Nico,Rosberg,2012,10,10,German Grand Prix
5197,869,818,5,17,18,1:16.741,\N,\N,vergne,Jean-Éric,Vergne,2012,10,10,German Grand Prix
5198,869,5,207,20,19,1:17.620,\N,\N,kovalainen,Heikki,Kovalainen,2012,10,10,German Grand Prix
5199,869,808,207,21,20,1:18.531,\N,\N,petrov,Vitaly,Petrov,2012,10,10,German Grand Prix
5200,869,819,206,25,21,1:19.220,\N,\N,pic,Charles,Pic,2012,10,10,German Grand Prix
5201,869,10,206,24,22,1:19.291,\N,\N,glock,Timo,Glock,2012,10,10,German Grand Prix
5202,869,37,164,22,23,1:19.912,\N,\N,rosa,Pedro,de la Rosa,2012,10,10,German Grand Prix
5203,869,39,164,23,24,1:20.230,\N,\N,karthikeyan,Narain,Karthikeyan,2012,10,10,German Grand Prix
5204,870,1,1,4,1,1:21.794,1:21.060,1:20.953,hamilton,Lewis,Hamilton,2012,11,11,Hungarian Grand Prix
5205,870,154,208,10,2,1:22.755,1:21.657,1:21.366,grosjean,Romain,Grosjean,2012,11,11,Hungarian Grand Prix
5206,870,20,9,1,3,1:22.948,1:21.407,1:21.416,vettel,Sebastian,Vettel,2012,11,11,Hungarian Grand Prix
5207,870,18,1,3,4,1:22.028,1:21.618,1:21.583,button,Jenson,Button,2012,11,11,Hungarian Grand Prix
5208,870,8,208,9,5,1:22.234,1:21.583,1:21.730,raikkonen,Kimi,Räikkönen,2012,11,11,Hungarian Grand Prix
5209,870,4,6,5,6,1:22.095,1:21.598,1:21.844,alonso,Fernando,Alonso,2012,11,11,Hungarian Grand Prix
5210,870,13,6,6,7,1:22.203,1:21.534,1:21.900,massa,Felipe,Massa,2012,11,11,Hungarian Grand Prix
5211,870,813,3,18,8,1:22.475,1:21.504,1:21.939,maldonado,Pastor,Maldonado,2012,11,11,Hungarian Grand Prix
5212,870,811,3,19,9,1:22.271,1:21.697,1:22.343,bruno_senna,Bruno,Senna,2012,11,11,Hungarian Grand Prix
5213,870,807,10,12,10,1:22.176,1:21.653,1:22.847,hulkenberg,Nico,Hülkenberg,2012,11,11,Hungarian Grand Prix
5214,870,17,9,2,11,1:22.829,1:21.715,\N,webber,Mark,Webber,2012,11,11,Hungarian Grand Prix
5215,870,814,10,11,12,1:21.912,1:21.813,\N,resta,Paul,di Resta,2012,11,11,Hungarian Grand Prix
5216,870,3,131,8,13,1:22.079,1:21.895,\N,rosberg,Nico,Rosberg,2012,11,11,Hungarian Grand Prix
5217,870,815,15,15,14,1:22.110,1:21.895,\N,perez,Sergio,Pérez,2012,11,11,Hungarian Grand Prix
5218,870,155,15,14,15,1:22.801,1:22.300,\N,kobayashi,Kamui,Kobayashi,2012,11,11,Hungarian Grand Prix
5219,870,818,5,17,16,1:22.799,1:22.380,\N,vergne,Jean-Éric,Vergne,2012,11,11,Hungarian Grand Prix
5220,870,30,131,7,17,1:22.436,1:22.723,\N,michael_schumacher,Michael,Schumacher,2012,11,11,Hungarian Grand Prix
5221,870,817,5,16,18,1:23.250,\N,\N,ricciardo,Daniel,Ricciardo,2012,11,11,Hungarian Grand Prix
5222,870,5,207,20,19,1:23.576,\N,\N,kovalainen,Heikki,Kovalainen,2012,11,11,Hungarian Grand Prix
5223,870,808,207,21,20,1:24.167,\N,\N,petrov,Vitaly,Petrov,2012,11,11,Hungarian Grand Prix
5224,870,819,206,25,21,1:25.244,\N,\N,pic,Charles,Pic,2012,11,11,Hungarian Grand Prix
5225,870,10,206,24,22,1:25.476,\N,\N,glock,Timo,Glock,2012,11,11,Hungarian Grand Prix
5226,870,37,164,22,23,1:25.916,\N,\N,rosa,Pedro,de la Rosa,2012,11,11,Hungarian Grand Prix
5227,870,39,164,23,24,1:26.178,\N,\N,karthikeyan,Narain,Karthikeyan,2012,11,11,Hungarian Grand Prix
5228,871,18,1,3,1,1:49.250,1:47.654,1:47.573,button,Jenson,Button,2012,12,13,Belgian Grand Prix
5229,871,155,15,14,2,1:49.686,1:48.569,1:47.871,kobayashi,Kamui,Kobayashi,2012,12,13,Belgian Grand Prix
5230,871,813,3,18,3,1:48.993,1:48.780,1:47.893,maldonado,Pastor,Maldonado,2012,12,13,Belgian Grand Prix
